PathogenName,DrugClass,Bactericidal/Static,Antibiotic,ResistanceScore,Citation,Numberresistant,Percentresistant,TotalSampleSize,ResistanceCalcFromPercent,minResistant,maxResistant,Resistant,NotResistant,Method(CLSIEUCASTPK/PDKitOtherobjectivemetric),NOTES,Pathogentype,Reservoir,TransmissionMode,TransmissionType,PrimarySource,Humantransmission,Aerobicity,Commensal,NaturallyCompetent,ResearchEffortPath,Zoonosis,DomesticAnimalReservoir,Nosocomial,EnvrionmentalReservoir,Order,AntibioticDate,ResearchEffortAntibiotic,DrugUseTotal,Conjugation
Serratiamarcescens,Cephalosporins(3rdgen),Bactericidal,Ceftazidime,,Simsek2018,31,19.6,158,31,31,31,31,127,VITEK2system,,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,7798,0,0,1,1,Enterobacterales,1980,10100,10482984994,1
Serratiamarcescens,Cephalosporins(3rdgen),Bactericidal,Ceftazidime,,Ghaithetal2018,15,,40,,15,15,15,25,VITEK2system,FoundinS.marcescensandmeropenemsearch,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,7798,0,0,1,1,Enterobacterales,1980,10100,10482984994,1
Serratiamarcescens,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Simsek2018,36,22.7,158,36,36,36,36,122,VITEK2system,,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,7798,0,0,1,1,Enterobacterales,1980,13146,10482984994,1
Serratiamarcescens,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Seifertetal2018,,"6.3,27.5,11.4,8.3,22.8",2957,372,372,372,372,2585,BrothmicrodilutionCLSI,,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,7798,0,0,1,1,Enterobacterales,1980,13146,10482984994,1
Serratiamarcescens,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Ghaithetal2018,15,,40,,15,15,15,25,VITEK2system,FoundinS.marcescensandmeropenemsearch,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,7798,0,0,1,1,Enterobacterales,1980,13146,10482984994,1
Serratiamarcescens,Fluoroquinolones,Bactericidal,Ciprofloxacin,,Parenteetal2016,1,,45,,1,1,1,44,E-test2007CLSI,,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,7798,0,0,1,1,Enterobacterales,1983,29554,4067519004,1
Serratiamarcescens,Fluoroquinolones,Bactericidal,Ciprofloxacin,,Soltanietal2016,0,,30,,0,0,0,30,DiskdiffusionmethodCLSI,,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,7798,0,0,1,1,Enterobacterales,1983,29554,4067519004,1
Serratiamarcescens,Fluoroquinolones,Bactericidal,Ciprofloxacin,,Ghaithetal2018,2,,40,,2,2,2,38,VITEK2system,,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,7798,0,0,1,1,Enterobacterales,1983,29554,4067519004,1
Serratiamarcescens,Fluoroquinolones,Bactericidal,Levofloxacin,,Soltanietal2016,0,,30,,0,0,0,30,DiskdiffusionmethodCLSI,FoundinS.marcescensandimipenemsearch,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,7798,0,0,1,1,Enterobacterales,1991,8293,4067519004,1
Serratiamarcescens,Fluoroquinolones,Bactericidal,Levofloxacin,,Ghaithetal2018,15,,40,,15,15,15,25,VITEK2system,FoundinS.marcescensandmeropenemsearch,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,7798,0,0,1,1,Enterobacterales,1991,8293,4067519004,1
Serratiamarcescens,Fluoroquinolones,Bactericidal,Levofloxacin,,RodloffandDowzicky2017,,5.9,6744,398,398,398,398,6346,CLSI,FoundinS.marcescensandimipenemsearch,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,7798,0,0,1,1,Enterobacterales,1991,8293,4067519004,1
Shigellaspecies,Fluoroquinolones,Bactericidal,Ciprofloxacin,,Teimourpouretal2019,5,,113,,5,5,5,108,Agardilutionmethod,,Gramnegative,Humans,Vehicleborne,1,Fecal-Oral,1,FacultativeAnaerobe,0,0,17595,0,0,0,0,Enterobacterales,1983,29554,4067519004,1
Shigellaspecies,Fluoroquinolones,Bactericidal,Ciprofloxacin,,AssefaandGerma2019,0,,18,,0,0,0,18,KirbyBauerdiskdiffusionmethodCLSI,,Gramnegative,Humans,Vehicleborne,1,Fecal-Oral,1,FacultativeAnaerobe,0,0,17595,0,0,0,0,Enterobacterales,1983,29554,4067519004,1
Shigellaspecies,Fluoroquinolones,Bactericidal,Ciprofloxacin,,Getieetal2019,0,,26,,0,0,0,26,KirbyBauerdiskdiffusionmethodCLSI,,Gramnegative,Humans,Vehicleborne,1,Fecal-Oral,1,FacultativeAnaerobe,0,0,17595,0,0,0,0,Enterobacterales,1983,29554,4067519004,1
Shigellaspecies,Fluoroquinolones,Bactericidal,Levofloxacin,,Shahsavanetal2017,0,,50,,0,0,0,50,KirbyBauerdiskdiffusionmethodCLSI,,Gramnegative,Humans,Vehicleborne,1,Fecal-Oral,1,FacultativeAnaerobe,0,0,17595,0,0,0,0,Enterobacterales,1991,8293,4067519004,1
Shigellaspecies,Fluoroquinolones,Bactericidal,Norfloxacin,,Abbasietal2019,1,,19,,1,1,1,18,KirbyBauerdiskdiffusionmethodCLSI,,Gramnegative,Humans,Vehicleborne,1,Fecal-Oral,1,FacultativeAnaerobe,0,0,17595,0,0,0,0,Enterobacterales,1980,5227,4067519004,1
Shigellaspecies,Fluoroquinolones,Bactericidal,Norfloxacin,,Shahsavanetal2017,0,,50,,0,0,0,50,KirbyBauerdiskdiffusionmethodCLSI,,Gramnegative,Humans,Vehicleborne,1,Fecal-Oral,1,FacultativeAnaerobe,0,0,17595,0,0,0,0,Enterobacterales,1980,5227,4067519004,1
Shigellaspecies,Fluoroquinolones,Bactericidal,Norfloxacin,,Sahetal2019,0,,17,,0,0,0,17,CLSI,FoundinsearchforV.choleraeandtetracyclineresistance,Gramnegative,Humans,Vehicleborne,1,Fecal-Oral,1,FacultativeAnaerobe,0,0,17595,0,0,0,0,Enterobacterales,1980,5227,4067519004,1
Shigellaspecies,Fluoroquinolones,Bactericidal,Ofloxacin,,Sahetal2019,0,,17,,0,0,0,17,CLSI,FoundinsearchforV.choleraeandtetracyclineresistance,Gramnegative,Humans,Vehicleborne,1,Fecal-Oral,1,FacultativeAnaerobe,0,0,17595,0,0,0,0,Enterobacterales,1982,15423,4067519004,1
Shigellaspecies,Macrolides,Bacteriostatic,Azithromycin,,Nikfaretal2017,15,,193,,15,15,15,178,KirbyBauerdiskdiffusionmethodCLSI,,Gramnegative,Humans,Vehicleborne,1,Fecal-Oral,1,FacultativeAnaerobe,0,0,17595,0,0,0,0,Enterobacterales,1987,10099,4257695937,1
Shigellaspecies,Macrolides,Bacteriostatic,Azithromycin,,Aminshahidietal2017,9,,41,,9,9,9,32,KirbyBauerdiskdiffusionmethodEUCAST,,Gramnegative,Humans,Vehicleborne,1,Fecal-Oral,1,FacultativeAnaerobe,0,0,17595,0,0,0,0,Enterobacterales,1987,10099,4257695937,1
Shigellaspecies,Macrolides,Bacteriostatic,Azithromycin,,Nuesch-Inderbinenetal2016,7,,344,,7,7,7,337,Isolatesharboringmp(A)wereregardedasresistant,,Gramnegative,Humans,Vehicleborne,1,Fecal-Oral,1,FacultativeAnaerobe,0,0,17595,0,0,0,0,Enterobacterales,1987,10099,4257695937,1
Staphylococcusaureus,Carbapenems,Bactericidal,Imipenem,,Ngalanietal2020,5,,119,,5,5,5,114,KirbyBauerdiskdiffusionmethodEUCAST,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1980,11457,96215597.78,1
Staphylococcusaureus,Carbapenems,Bactericidal,Imipenem,,Sharmaetal2019,0,,45,,0,0,0,45,KirbyBauerdiskdiffusionmethodCLSI,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1980,11457,96215597.78,1
Staphylococcusaureus,Carbapenems,Bactericidal,Imipenem,,Tehranietal2017,0,,24,,0,0,0,24,DiskDiffusionmethod,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1980,11457,96215597.78,1
Staphylococcusaureus,Cephalosporins(1stgen),Bactericidal,Cefazolin,,Motamedietal2018,11,,138,,11,11,11,127,KirbyBauerdiskdiffusionmethodCLSI,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1969,5711,10482984994,1
Staphylococcusaureus,Cephalosporins(1stgen),Bactericidal,Cefazolin,,Naimietal2017,17,,105,,17,17,17,88,,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1969,5711,10482984994,1
Staphylococcusaureus,Cephalosporins(1stgen),Bactericidal,Cefazolin,,Zhaneletal2019,0,,7146,,0,0,0,7146,CLSIbreakpoints,FoundinMeropenemS.aureussearch,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1969,5711,10482984994,1
Staphylococcusaureus,Cephalosporins(1stgen),Bactericidal,Cephalothin,,Tadesseetal2018,47,59.5,79,47,47,47,47,32,KirbyBauerdiskdiffusionmethodCLSI,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1962,4483,10482984994,1
Staphylococcusaureus,Cephalosporins(1stgen),Bactericidal,Cephalexin,,Chinnambeduetal2020,,84.6,380,321,321,321,321,59,KirbyBauerdiskdiffusionmethodCLSI,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1967,5109,10482984994,1
Staphylococcusaureus,Cephalosporins(1stgen),Bactericidal,Cephalexin,,Toleraetal2018,7,,10,,7,7,7,3,"""Modified""KirbyBauerdiskdiffusionmethodCLSI",,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1967,5109,10482984994,1
Staphylococcusaureus,Cephalosporins(2ndgen),Bactericidal,Cefoxitin,,Appiahetal2020,16,,50,,16,16,16,34,CLSI,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1973,4792,10482984994,1
Staphylococcusaureus,Cephalosporins(2ndgen),Bactericidal,Cefoxitin,,SchulteandMunson2019,0,,194,,0,0,0,194,BrothmicrodilutionCLSI,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1973,4792,10482984994,1
Staphylococcusaureus,Cephalosporins(2ndgen),Bactericidal,Cefoxitin,,Liuetal2019-S.aureus,,53.2,708,377,377,377,377,331,BrothmicrodilutionCLSI,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1973,4792,10482984994,1
Staphylococcusaureus,Cephalosporins(2ndgen),Bactericidal,Cefuroxime,,Tianetal2019,,78.3,60,47,47,47,47,13,KirbyBauerdiskdiffusionmethodCLSI,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1976,5073,10482984994,1
Staphylococcusaureus,Cephalosporins(2ndgen),Bactericidal,Cefuroxime,,Piusetal2016,0,,16,,0,0,0,16,KirbyBauerdiskdiffusionmethodCLSI,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1976,5073,10482984994,1
Staphylococcusaureus,Cephalosporins(2ndgen),Bactericidal,Cefuroxime,,Wangetal2016,52,,134,,52,52,52,82,Microbrothdilutionmethod,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1976,5073,10482984994,1
Staphylococcusaureus,Cephalosporins(4thgen),Bactericidal,Cefepime,,Chengetal2020-K.pneumoniae,0,,100,,0,0,0,100,MicrodilutionmethodCLSI,MSSA,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1984,3653,10482984994,1
Staphylococcusaureus,Cephalosporins(5thgen),Bactericidal,Ceftaroline,,Guetal2020,0,,67,,0,0,0,67,BrothmicrodilutionCLSI,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,2003,760,10482984994,1
Staphylococcusaureus,Cephalosporins(5thgen),Bactericidal,Ceftaroline,,Verdu-Expositoetal2020,0,,80,,0,0,0,80,BrothmicrodilutionEUCAST,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,2003,760,10482984994,1
Staphylococcusaureus,Cephalosporins(5thgen),Bactericidal,Ceftaroline,,Zhangetal2019,,0.1,25208,25,25,25,25,25183,BrothmicrodilutionCLSIguideline,HaveMSSAandMRSAHaveEUCASTandCLSI,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,2003,760,10482984994,1
Staphylococcusaureus,Macrolides,Bacteriostatic,Erythromycin,,Aietal2020,93,,319,,93,93,93,226,VITEK2systemCLSI,UsedMSSAonly,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1952,37403,4257695937,1
Staphylococcusaureus,Macrolides,Bacteriostatic,Erythromycin,,Horvathetal2020,,15,153,23,23,23,23,130,BrothmicrodilutionEUCAST,UsedMSSAonly,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1952,37403,4257695937,1
Staphylococcusaureus,Macrolides,Bacteriostatic,Erythromycin,,Appiahetal2020,14,,50,,14,14,14,36,CLSI,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1952,37403,4257695937,1
Staphylococcusaureus,Macrolides,Bacteriostatic,Clarithromycin,,Mollaetal2019,2,,12,,2,2,2,10,ModifiedKirbyBauerdiskdiffusionmethodCLSI,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1986,10887,4257695937,1
Staphylococcusaureus,Macrolides,Bacteriostatic,Azithromycin,,Asbelletal2020,,40.2,1424,572,572,572,572,852,BrothmicrodilutionCLSIguideline,UsedMSSAonly,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1987,10099,4257695937,1
Staphylococcusaureus,Macrolides,Bacteriostatic,Azithromycin,,Bastidasetal2019,115,,186,,115,115,115,71,KirbyBauerdiskdiffusionmethodCLSI,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1987,10099,4257695937,1
Staphylococcusaureus,Macrolides,Bacteriostatic,Azithromycin,,AsbellandDeCory2018,,39.1,330,129,129,129,129,201,BrothmicrodilutionCLSIguideline,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1987,10099,4257695937,1
Staphylococcusaureus,Macrolides,Bacteriostatic,Clindamycin,,Singhetal2020,24,54.5,44,24,24,24,24,20,BrothmicrodilutionCLSIguideline,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1968,12512,4257695937,1
Staphylococcusaureus,Macrolides,Bacteriostatic,Clindamycin,,YangandJi2020,132,,161,,132,132,132,29,PaperdiffusionmethodsCLSI,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1968,12512,4257695937,1
Staphylococcusaureus,Macrolides,Bacteriostatic,Clindamycin,,Horvathetal2020,,9.2,153,14,14,14,14,139,BrothmicrodilutionEUCAST,,GramPositive,Humans,Directcontact,0,Persontopersoncontact,1,FacultativeAnaerobe,1,1,123456,0,0,1,0,Bacillales,1968,12512,4257695937,1
Staphylococcusepidermidis,Carbapenems,Bactericidal,Meropenem,,VahedianArdakanietal2019,18,,18,,18,18,18,0,KirbyBauerdiskdiffusionmethodCLSI,,GramPositive,Humans,Vehicleborne,1,Nosocomial,1,FacultativeAnaerobe,1,0,12917,0,0,1,0,Bacillales,1989,7567,96215597.78,1
Staphylococcusepidermidis,Cephalosporins(1stgen),Bactericidal,Cefazolin,,ChabiandMomtaz2019,36,,46,,36,36,36,10,KirbyBauerdiskdiffusionmethodCLSI,,GramPositive,Humans,Vehicleborne,1,Nosocomial,1,FacultativeAnaerobe,1,0,12917,0,0,1,0,Bacillales,1969,5711,10482984994,1
Streptococcusagalactiae,Aminoglycosides,Bactericidal,Gentamicin,,Haysetal2016,24,,8757,,24,24,24,8733,DiskdiffusionCommitteeonAntimicrobialSusceptibilityTestingguidelinesoftheFrenchSocietyforMicrobiology,,GramPositive,Humans,Directcontact,0,Verticaltransmission,1,FacultativeAnaerobe,1,0,12917,0,0,1,0,Bacillales,1963,25300,376086872.2,1
Streptococcusagalactiae,Aminoglycosides,Bactericidal,Amikacin,,Haysetal2016,572,,8757,,572,572,572,8185,DiskdiffusionEUCAST,,GramPositive,Humans,Directcontact,0,Verticaltransmission,1,FacultativeAnaerobe,1,0,12917,0,0,1,0,Bacillales,1974,10584,376086872.2,1
Streptococcusagalactiae,Cephalosporins(5thgen),Bactericidal,Ceftaroline,,Karlowskyetal2016,0,,44,,0,0,0,44,BrothmicrodilutionCLSI,,GramPositive,Humans,Directcontact,0,Verticaltransmission,1,FacultativeAnaerobe,1,0,12917,0,0,1,0,Bacillales,2003,760,10482984994,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Penicillin,,Beshestietal2020,,16,44,7,7,7,7,37,E-testCLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1932,109417,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Penicillin,,Dongetal2020,0,,14,,0,0,0,14,BrothmicrodilutionCLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1932,109417,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Penicillin,,Torumkuneyetal2020-Turkey,,43,179,77,77,77,77,102,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1932,109417,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Oxacillin,,Wadaetal2019,12,,311,,12,12,12,299,KirbyBauerdiskdiffusionmethodCLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1962,8154,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Oxacillin,,Mayanskiyetal2019,205,,631,,205,205,205,426,KirbyBauerdiskdiffusionmethodCLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1962,8154,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Oxacillin,,AsbellandDeCory2018,0,,96,,0,0,0,96,BrothmicrodilutionCLSIguideline,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1962,8154,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Amoxicillin,,Torumkuneyetal2020-Turkey,,12.3,179,22,22,22,22,157,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1972,20742,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Amoxicillin,,Torumkuneyetal2020-Asia,,"28,6.3,17.7,0",260,54,54,54,54,206,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1972,20742,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Amoxicillin,,Torumkuneyetal2020-Ukraine,0,,78,,0,0,0,78,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1972,20742,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Ampicillin,,Torumkuneyetal2020-Turkey,,12.5,179,22,22,22,22,157,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1953,30086,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Ampicillin,,Torumkuneyetal2020-Asia,,"71.4,22.9,32.4,0",260,137,137,137,137,123,EUCAST,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1953,30086,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Ampicillin,,Torumkuneyetal2020-Ukraine,,7.7,78,6,6,6,6,72,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1953,30086,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Augmentin(amoxicillin/clavulanate),,Torumkuneyetal2020-Turkey,,0.8,179,1,1,1,1,178,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1980,4393,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Augmentin(amoxicillin/clavulanate),,Torumkuneyetal2020-Asia,,"28,6.3,17.7,0",260,54,54,54,54,206,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1980,4393,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Augmentin(amoxicillin/clavulanate),,Torumkuneyetal2020-Ukraine,,0,78,0,0,0,0,78,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1980,4393,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Unasyn(ampicillin/sulbactam),,Rotheetal2019,1,,34,,1,1,1,33,VITEK2SystemEUCAST,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1983,1756,10196195659,1
Streptococcuspneumoniae,Penicillins,Bactericidal,Zosyn(pipercillin/tazobactam),,Rotheetal2019,1,,34,,1,1,1,33,VITEK2SystemEUCAST,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1986,4592,10196195659,1
Streptococcuspneumoniae,Carbapenems,Bactericidal,Doripenem,,Zhouetal2018,0,,304,,0,0,0,304,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1996,704,96215597.78,1
Streptococcuspneumoniae,Carbapenems,Bactericidal,Imipenem,,Leeetal2020,0,,150,,0,0,0,150,E-testCLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1980,11457,96215597.78,1
Streptococcuspneumoniae,Carbapenems,Bactericidal,Meropenem,,Miceketal2020,81,,358,,81,81,81,277,MICroSTREPPlusminimuminhibitoryconcentrationpanelCLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1989,7567,96215597.78,1
Streptococcuspneumoniae,Carbapenems,Bactericidal,Meropenem,,Leeetal2020,3,,150,,3,3,3,147,E-testCLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1989,7567,96215597.78,1
Streptococcuspneumoniae,Carbapenems,Bactericidal,Meropenem,,Nakanoetal2020,141,,728,,141,141,141,587,BrothmicrodilutionCLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1989,7567,96215597.78,1
Streptococcuspneumoniae,Cephalosporins(2ndgen),Bactericidal,Cefoxitin,,Sampane-Donkoretal2017,,7.7,36,3,3,3,3,33,KirbyBauerdiscdiffusionCLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1973,4792,10482984994,1
Streptococcuspneumoniae,Cephalosporins(2ndgen),Bactericidal,Cefuroxime,,Miceketal2020,110,,358,,110,110,110,248,MICroSTREPPlusminimuminhibitoryconcentrationpanelCLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1976,5073,10482984994,1
Streptococcuspneumoniae,Cephalosporins(2ndgen),Bactericidal,Cefuroxime,,Torumkuneyetal2020-Turkey,,48,179,86,86,86,86,93,BrothmicrodilutionCLSIguideline,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1976,5073,10482984994,1
Streptococcuspneumoniae,Cephalosporins(2ndgen),Bactericidal,Cefuroxime,,Torumkuneyetal2020-Ukraine,,14.1,78,11,11,11,11,67,BrothmicrodilutionCLSIguideline,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1976,5073,10482984994,1
Streptococcuspneumoniae,Cephalosporins(2ndgen),Bactericidal,Cefaclor,,Torumkuneyetal2020-Turkey,,63.7,179,114,114,114,114,65,BrothmicrodilutionCLSIguideline,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1976,1808,10482984994,1
Streptococcuspneumoniae,Cephalosporins(2ndgen),Bactericidal,Cefaclor,,Torumkuneyetal2020-Asia,,"93.2,50,58.8,0",260,194,194,194,194,66,BrothmicrodilutionCLSIguideline,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1976,1808,10482984994,1
Streptococcuspneumoniae,Cephalosporins(2ndgen),Bactericidal,Cefaclor,,Torumkuneyetal2020-Ukraine,,14.1,78,11,11,11,11,67,BrothmicrodilutionCLSIguideline,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,1,1,33606,0,0,1,0,Lactobacillales,1976,1808,10482984994,1
